연번,시도,시군구,읍면동,우편번호,주    소
1975,충북,충주시, 신니면행정복지센터,27457,충청북도 충주시 신니면 신덕로 780
1976,충북,충주시, 노은면행정복지센터,27452,충청북도 충주시 노은면 연하중앙길 15
1977,충북,충주시, 앙성면행정복지센터,27303,충청북도 충주시 앙성면 가곡로 1005
1978,충북,충주시, 중앙탑면행정복지센터,27447,충청북도 충주시 중앙탑면 중앙탑길 247
1979,충북,충주시, 금가면행정복지센터,27442,충청북도 충주시 금가면 강수로 331
1980,충북,충주시, 동량면행정복지센터,27320,충청북도 충주시 동량면 조돈안길 1
1981,충북,충주시, 산척면행정복지센터,27315,충청북도 충주시 산척면 동산로 736
1982,충북,충주시, 엄정면행정복지센터,27313,충청북도 충주시 엄정면 내창로 185
1983,충북,충주시, 소태면행정복지센터,27307,충청북도 충주시 소태면 쟁골1길 1
1984,충북,충주시, 성내충인동행정복지센터,27386,충청북도 충주시 충인6길 46
1985,충북,충주시,교현·안림동행정복지센터,27486,충청북도 충주시 금봉대로 410
1986,충북,충주시, 교현2동행정복지센터,27370,충청북도 충주시 대흥길 46
1987,충북,충주시, 용산동행정복지센터,27399,충청북도 충주시 거룡6길 35
1988,충북,충주시, 지현동행정복지센터,27412,충청북도 충주시 지현천별1길 41
1989,충북,충주시, 문화동행정복지센터,27407,충청북도 충주시 사직산6길 46
1990,충북,충주시, 호암직동행정복지센터,27481,충청북도 충주시 호암중앙1로 35
1991,충북,충주시, 달천동행정복지센터,27478,충청북도 충주시 충원대로 211
1992,충북,충주시, 봉방동행정복지센터,27426,충청북도 충주시 봉방2길 27
1993,충북,충주시, 칠금금릉동행정복지센터,27362,충청북도 충주시 칠금중앙로 37
1994,충북,충주시, 연수동행정복지센터,27350,충청북도 충주시 예성로 344
1995,충북,충주시, 목행용탄동행정복지센터,27437,충청북도 충주시 행정5길 21
1996,충북,제천시, 봉양읍행정복지센터,27113,충청북도 제천시 봉양읍 주포로 83
1997,충북,제천시, 금성면행정복지센터,27207,충청북도 제천시 금성면 청풍호로 1045
1998,충북,제천시, 청풍면행정복지센터,27214,충청북도 제천시 청풍면 청풍호로 2115
1999,충북,제천시, 수산면행정복지센터,27220,충청북도 제천시 수산면 월악로26길 39
2000,충북,제천시, 덕산면행정복지센터,27223,충청북도 제천시 덕산면 약초로 59
2001,충북,제천시, 한수면행정복지센터,27226,충청북도 제천시 한수면 미륵송계로8길 26
2002,충북,제천시, 백운면행정복지센터,27105,충청북도 제천시 백운면 애련로 13
2003,충북,제천시, 송학면행정복지센터,27123,충청북도 제천시 송학면 시곡포전로1길 14-2
2004,충북,제천시,교동행정복지센터,27151,충청북도 제천시 장락로 43
2005,충북,제천시,의림지동행정복지센터,27143,충청북도 제천시 의림대로42길 34
2006,충북,제천시,중앙동행정복지센터,27169,충청북도 제천시 독순로 61
2007,충북,제천시,남현동행정복지센터,27174,충청북도 제천시 의병대로 147
2008,충북,제천시,영서동행정복지센터,27186,충청북도 제천시 동명로 11
2009,충북,제천시,용두동행정복지센터,27161,충청북도 제천시 용두대로17길 8
2010,충북,제천시,신백동행정복지센터,27180,충청북도 제천시 의병대로34길 50
2011,충북,제천시,청전동행정복지센터,27153,충청북도 제천시 의림대로 241
2012,충북,제천시,화산동행정복지센터,27184,충청북도 제천시 내토로 521
2013,충북,보은군, 보은읍행정복지센터,28947,충청북도 보은군 보은읍 삼산로 50
2014,충북,보은군, 속리산면행정복지센터,28910,충청북도 보은군 속리산면 법주사로 12
2015,충북,보은군, 장안면행정복지센터,28912,충청북도 보은군 장안면 장안로 37
2016,충북,보은군, 마로면행정복지센터,28963,충청북도 보은군 마로면 관기송현로 103
2017,충북,보은군, 탄부면행정복지센터,28960,충청북도 보은군 탄부면 하장2길 15
2018,충북,보은군, 삼승면행정복지센터,28925,충청북도 보은군 삼승면 안내삼승로 687
2019,충북,보은군, 수한면행정복지센터,28920,충청북도 보은군 수한면 후평바리미길 13
2020,충북,보은군, 회남면행정복지센터,28931,충청북도 보은군 회남면 회남로 1901
2021,충북,보은군, 회인면행정복지센터,28929,충청북도 보은군 회인면 회인로 81
2022,충북,보은군, 내북면행정복지센터,28900,충청북도 보은군 내북면 남부로 6270
2023,충북,보은군, 산외면행정복지센터,28903,충청북도 보은군 산외면 구티길 65
2024,충북,옥천군, 옥천읍행정복지센터,29040,충청북도 옥천군 옥천읍 동부로 15
2025,충북,옥천군, 동이면행정복지센터,29024,충청북도 옥천군 동이면 평산4길 2
2026,충북,옥천군, 안남면행정복지센터,29010,충청북도 옥천군 안남면 연주길 46
2027,충북,옥천군, 안내면행정복지센터,29006,충청북도 옥천군 안내면 현리길 66
2028,충북,옥천군, 청성면행정복지센터,29017,충청북도 옥천군 청성면 산계길 53
2029,충북,옥천군, 청산면행정복지센터,29013,충청북도 옥천군 청산면 지전1길 29
2030,충북,옥천군, 이원면행정복지센터,29061,충청북도 옥천군 이원면 신흥1길 14
2031,충북,옥천군, 군서면행정복지센터,29059,충청북도 옥천군 군서면 성왕로 540
2032,충북,옥천군, 군북면행정복지센터,29000,충청북도 옥천군 군북면 이백길 8
2033,충북,영동군, 영동읍행정복지센터,29150,충청북도 영동군 영동읍 영동황간로 15
2034,충북,영동군,용산면행정복지센터,29110,충청북도 영동군 용산면 용산로 324
2035,충북,영동군, 황간면행정복지센터,29115,충청북도 영동군 황간면 남성2길 11
2036,충북,영동군, 추풍령면행정복지센터,29120,충청북도 영동군 추풍령면 추풍령로4길 27
2037,충북,영동군, 매곡면행정복지센터,29121,충청북도 영동군 매곡면 민주지산로 3595
2038,충북,영동군, 상촌면행정복지센터,29123,충청북도 영동군 상촌면 민주지산로 3017
2039,충북,영동군, 양강면행정복지센터,29155,충청북도 영동군 양강면 괴목로 17
2040,충북,영동군, 용화면행정복지센터,29158,충청북도 영동군 용화면 민주지산로 111
2041,충북,영동군, 학산면행정복지센터,29166,충청북도 영동군 학산면 서산로 76
2042,충북,영동군, 양산면행정복지센터,29161,충청북도 영동군 양산면 학산양산로 317
2043,충북,영동군, 심천면행정복지센터,29103,충청북도 영동군 심천면 심천로 104
2044,충북,증평군, 증평읍행정복지센터,27927,충청북도 증평군 증평읍 광장로 88
2045,충북,증평군, 도안면행정복지센터,27903,충청북도 증평군 도안면 문화마을길 8
2046,충북,진천군, 진천읍행정복지센터,27832,충청북도 진천군 진천읍 상산로 65
2047,충북,진천군, 덕산읍행정복지센터,27851,충청북도 진천군 덕산읍 덕금로 829
2048,충북,진천군, 초평면행정복지센터,27858,충청북도 진천군 초평면 초동로 45-6
2049,충북,진천군, 문백면행정복지센터,27869,충청북도 진천군 문백면 옥성1길 21
2050,충북,진천군, 백곡면행정복지센터,27823,충청북도 진천군 백곡면 장터길 15-10
2051,충북,진천군, 이월면행정복지센터,27818,충청북도 진천군 이월면 진광로 729
2052,충북,진천군, 광혜원면행정복지센터,27802,충청북도 진천군 광혜원면 화랑길 86
2053,충북,괴산군, 괴산읍행정복지센터,28029,충청북도 괴산군 괴산읍 읍내로13길 50
2054,충북,괴산군, 감물면행정복지센터,28006,충청북도 괴산군 감물면 충민로신대길 13
2055,충북,괴산군, 장연면행정복지센터,28009,충청북도 괴산군 장연면 미선로오가5길 7
2056,충북,괴산군, 연풍면행정복지센터,28013,충청북도 괴산군 연풍면 행교로 71
2057,충북,괴산군, 칠성면행정복지센터,28019,충청북도 괴산군 칠성면 도정로 61
2058,충북,괴산군, 문광면행정복지센터,28057,충청북도 괴산군 문광면 광덕길 27
2059,충북,괴산군, 청천면행정복지센터,28063,충청북도 괴산군 청천면 괴산로 1342-1
2060,충북,괴산군, 청안면행정복지센터,28052,충청북도 괴산군 청안면 청안읍내로2길 7
2061,충북,괴산군, 사리면행정복지센터,28046,충청북도 괴산군 사리면 사리로 242
2062,충북,괴산군, 소수면행정복지센터,28041,충청북도 괴산군 소수면 소수로 134
2063,충북,괴산군, 불정면행정복지센터,28002,충청북도 괴산군 불정면 목도로2길 11
2064,충북,음성군, 음성읍행정복지센터,27693,충청북도 음성군 음성읍 예술로 106
2065,충북,음성군, 금왕읍행정복지센터,27630,충청북도 음성군 금왕읍 무극로 221
2066,충북,음성군, 소이면행정복지센터,27712,충청북도 음성군 소이면 소이로 409
2067,충북,음성군,원남면행정복지센터,27726,충청북도 음성군 원남면 원중로 19
2068,충북,음성군,맹동면행정복지센터,27733,충청북도 음성군 맹동면 대동로 33
2069,충북,음성군, 대소면행정복지센터,27667,충청북도 음성군 대소면 오태로 57-16
2070,충북,음성군,삼성면행정복지센터,27652,충청북도 음성군 삼성면 덕정로30번길 8
2071,충북,음성군,생극면행정복지센터,27619,충청북도 음성군 생극면 음성로 1646
2072,충북,음성군, 감곡면행정복지센터,27611,충청북도 음성군 감곡면 음성로 2652
2073,충북,단양군, 단양읍행정복지센터,27010,충청북도 단양군 단양읍 중앙1로 35
2074,충북,단양군, 매포읍행정복지센터,27005,충청북도 단양군 매포읍 평동14길 12
2075,충북,단양군, 단성면행정복지센터,27025,충청북도 단양군 단성면 충혼로 16
2076,충북,단양군, 대강면행정복지센터,27027,충청북도 단양군 대강면 대강로 74
2077,충북,단양군, 가곡면행정복지센터,27021,충청북도 단양군 가곡면 남한강로 550
2078,충북,단양군, 영춘면행정복지센터,27018,충청북도 단양군 영춘면 온달평강3로 9
2079,충북,단양군, 어상천면행정복지센터,27015,충청북도 단양군 어상천면 어상천로 928
2080,충북,단양군, 적성면행정복지센터,27014,충청북도 단양군 적성면 금수산로 957
2081,충남,천안시, 목천읍행정복지센터 ,31231,충청남도 천안시 동남구 목천읍 서리1길 41-7
2082,충남,천안시, 풍세면행정복지센터 ,31217,충청남도 천안시 풍세면 상정1길 3
2083,충남,천안시, 광덕면행정복지센터 ,31221,충청남도 천안시 동남구 광덕면 신흥3길 33
2084,충남,천안시, 북면행정복지센터 ,31238,충청남도 천안시 동남구 북면 위례성로 724
2085,충남,천안시, 성남면행정복지센터 ,31245,충청남도 천안시 동남구 성남면 신사대화로 149
2086,충남,천안시, 수신면행정복지센터 ,31251,충청남도 천안시 동남구 수신면 수신로 431
2087,충남,천안시, 병천면행정복지센터 ,31254,충청남도 천안시 동남구 병천면 병천2로 57
2088,충남,천안시, 동면행정복지센터 ,31258,충청남도 천안시 동남구 동면 동산1길 15
2089,충남,천안시, 중앙동행정복지센터 ,31131,충청남도 천안시 동남구 원성천1길 17
2090,충남,천안시, 문성동행정복지센터 ,31128,충청남도 천안시 동남구 문화로 15
2091,충남,천안시, 원성1동행정복지센터 ,31125,충청남도 천안시 동남구 성황로 125
2092,충남,천안시, 원성2동행정복지센터 ,31187,충청남도 천안시 동남구 고재15길 15
2093,충남,천안시, 봉명동행정복지센터 ,31151,충청남도 천안시 동남구 봉정로 39
2094,충남,천안시, 일봉동행정복지센터 ,31154,충청남도 천안시 동남구 신용로 48
2095,충남,천안시, 신방동행정복지센터 ,31178,충청남도 천안시 동남구 신촌로 24
2096,충남,천안시, 청룡동행정복지센터 ,31198,충청남도 천안시 동남구 대흥로 19
